ID,Source,Geolocation,Location,State,Sightning date,Post date,Abund,Size,Ecological relation/Other strandings,Human interaction/Accident,Age,Sex,Site,URL 1,URL 2,URL 3,URL 4,URL 5
576,SM,,"Praia do Presídio, Ceará",CE,8/29/2021 0:00,8/30/2021,algumas,,,,,,,https://www.instagram.com/p/CTM0sDAjdri/,,,,
577,SM,,"Sabiaguaba, Fortaleza, Ceará",CE,8/29/2021 0:00,8/30/2021,um montão ,,,,,,,https://www.instagram.com/p/CTM0sDAjdri/,,,,
578,SM,,"Praia de Cumbuco, Ceará",CE,8/30/2021 0:00,8/30/2021,,,,,,,,https://www.instagram.com/p/CTM0sDAjdri/,,,,
579,SM,,"Praia do Futuro, Fortaleza, Ceará",CE,8/30/2021 0:00,9/6/2021,várias,,,20 accidents,,,,https://www.instagram.com/p/CTfRP9orMSh/,https://www.instagram.com/p/CTM0sDAjdri/,,,
580,SM,Praia Do Balbino- Cascavel Ceará,,CE,,8/31/2021,,,,3 accidents,,,,https://www.instagram.com/p/CTPCRtCLFMJ/,,,,
581,SM,Praia Do Futuro - Fortaleza - Ce,,CE,,9/2/2021,,,,,,,,https://www.instagram.com/p/CTTkYTiMMlb/,,,,
582,SM,Praia Do Futuro - Fortaleza - Ce,,CE,,9/4/2021,4,,,,,,,https://www.instagram.com/p/CTZbHz1n7XY/,,,,
583,SM,Praia Do Futuro - Fortaleza - Ce,,CE,,9/5/2021,5,,,,,,,https://www.instagram.com/p/CTc6gYUp8QQ/,,,,
584,SM,,Jacuma,PB,,9/9/2021,,,,,,,,https://www.instagram.com/p/CTnqiOxFPEu/,,,,
585,SM,Aracaju-Serjipe,,SE,2018,9/10/2021,,,,,,,,https://www.instagram.com/p/CTpfzGrr_F6/,,,,
586,SM,,Praia de Cumbuco,CE,,9/22/2021,,,,,,,,https://www.instagram.com/p/CUIOYeMLVGF/,,,,
587,SM,Enseadas dos Corais,,PE,,9/23/2021,,,,,,,,https://www.instagram.com/p/CUL1jVFLHdl/,,,,
588,SM,Praia do Bessa,,PB,,9/26/2021,,,,,,,,https://www.instagram.com/p/CUSyjHgp1tn/,,,,
589,SM,,"Serrambi, Pernambuco, Ipojuca",PE,,9/27/2021,,,,,,,,https://www.instagram.com/p/CUVJSw8AkaB/,,,,
590,SM,Candeias Beach,,PE,9/30/2021 0:00,9/30/2021,,,,,,,,https://www.instagram.com/p/CUdeCIgrW6p/,,,,
591,SM,,"Praia do Pinto, Ilhabela",SP,9/28/2021 0:00,9/30/2021,2,,,,,,,https://www.instagram.com/p/CUdljYsL7AQ/,,,,
592,SM,Ilhabela Litoral Norte - SP - Brasil,,SP,,9/30/2021,,,,,,,,https://www.instagram.com/p/CUcgvF4rvaY/,,,,
593,SM,Balneário Gaivotas,Paraná,PR,,9/30/2021,2,,,,,,,https://www.instagram.com/p/CUcqNmOsMn0/,,,,
594,SM,"Praia do Capricórnio, Caraguátatuba, São Paulo.",,SP,,10/2/2021,2,,,,,,,https://www.instagram.com/p/CUiwR63rmWW/,,,,
595,SM,Candeias,,PE,,10/3/2021,,,,,,,,https://www.instagram.com/p/CUlhFrPLH6s/,,,,
596,SM,"Luiz Correia, Piaui, Brazil",,PI,,10/9/2021,,,,,,,,https://www.instagram.com/p/CU0juavJetK/,,,,
597,SM,Bahia,Salvador,BA,,10/9/2021,,5-10 cm,,touching/ holding the jellyfish/ in the mouth/ 1 accident,,M,,https://www.instagram.com/p/CUznK6agz-A/,,,,
598,SM,,"Praia do Ruínas, Peruibe",SP,10/10/2021 0:00,10/12/2021,cheio,,,,,,,https://www.instagram.com/p/CGQp0o5hfxS/,,,,
599,SM,,Peruíbe,SP,,10/12/2021,,,,,,,,https://www.instagram.com/p/CGQp0o5hfxS/,,,,
600,SM,Porto Novo Caragua,,SP,,10/14/2021,,,,,,,,https://www.instagram.com/p/CVB1yQXNd02/,,,,
601,SM,,"praia das Palmeiras, em frente ao quiosque 42",SP,,10/14/2021,2,,,,,,,https://www.instagram.com/p/CVB1yQXNd02/,,,,
602,SM,Boqueirão Sul - Ilha Comprida,Praia da Trincheira,SP,10/15/2021 0:00,10/15/2021,,,,,,,,https://www.instagram.com/p/CVDIbN9AM1H/,,,,
603,SM,"Praia das Dunas, Estância, Sergipe",Aracaju,SE,,10/20/2021,,,,,,,,https://www.instagram.com/p/CVQpfWwrDJZ/,,,,
604,SM,Praia de Santo Antônio,,BA,,10/27/2021,,,,,,,,https://www.instagram.com/p/CVi1z_DPPOE/,,,,
605,SM,Península Do Maraú - Bahia,,BA,10/26/2021 0:00,10/28/2021,,,,,,,,https://www.instagram.com/p/CVkWqFlLOxq/,,,,
606,SM,Praia do Balneário Gaivota,,SC,10/28/2021 0:00,10/28/2021,,,,,,,,https://www.instagram.com/p/CVlbb4MPrIU/,,,,
607,SM,Praia de Guarajuba,,BA,,10/29/2021,,,,,,,,https://www.instagram.com/p/CVoDfT6pVo6/,,,,
608,SM,"Praia De Coroa, Vera Cruz",,BA,,10/31/2021,,,,,,,,https://www.instagram.com/p/CVsVt-ErXGF/,,,,
609,SM,,Praia Ipitanga/Flamengo,BA,11/1/2021 0:00,11/2/2021,,,,,,,,https://www.instagram.com/p/CVxK32GL5yA/,,,,
610,SM,,"Praia do Flamengo, Salvador/Bahia/Brasil",BA,,11/2/2021,,,,,,,,https://www.instagram.com/p/CVxK32GL5yA/,,,,
611,SM,Beira-Mar da Praia Central,,SC,,11/3/2021,algumas,,,,,,,https://www.instagram.com/p/CV0YN84r3_f/,,,,
612,SM,Salvador,,BA,,11/5/2021,,,,,,,,https://www.instagram.com/p/CV6f3HIrM0O/,,,,
613,SM,Tucuns - Armação Dos Búzios,Praia de Tucuns ( Armação dos Búzios),RJ,,11/5/2021,,,,,,,,https://www.instagram.com/p/CV6mamPs2hk/,,,,
614,SM,Aracaju,,SE,,11/7/2021,,,,,,,,https://www.instagram.com/p/CV-aM7zLwdh/,https://www.instagram.com/p/CV-aMT9LFeK/,,,
615,SM,Piscina Natural - Pajuçara,"Maceió, Alagoas",AL,,11/7/2021,,,,,,,,https://www.instagram.com/p/CV-zidUJyLO/,,,,
616,SM,"Manguinhos, Espirito Santo, Brazil",,ES,,11/9/2021,,,,,,,,https://www.instagram.com/p/CWElZpqP78z/,,,,
617,SM,,"Praia de Manguinhos, na Serra, ES",ES,,11/11/2021,1,,,,,,,https://www.instagram.com/p/CWJm72vr2fp/,,,,
618,SM,,"Praia da Maria Neném, ES",ES,11/11/2021 0:00,11/11/2021,1,,,,,,,https://www.instagram.com/p/CWJm72vr2fp/,,,,
619,SM,,Guaratuba,PR,,11/13/2021,,,,,,,,https://www.instagram.com/p/CWNb0ACrpNN/,,,,
620,SM,,Cabo Frio,RJ,11/13/2021 0:00,11/13/2021,1,,,,,,,https://www.instagram.com/p/CWPRuvPsf6F/,,,,
621,SM,,Arral do Cabo,RJ,11/13/2021 0:00,11/16/2021,,,,,,,,https://www.instagram.com/p/CWVi1JXlihe/,,,,
622,SM,"Barra do Jacuípe, Bahia",,BA,,11/13/2021,,,,,,,,https://www.instagram.com/p/CWOEfMmFDs5/,,,,
623,SM,,Jaguaribe,CE,,11/13/2021,,,,,,,,https://www.instagram.com/p/CWPRCqqlrP2/,,,,
624,SM,Ipojuca,Porto de Galinhas,PE,,11/13/2021,,,,,,,,https://www.instagram.com/p/CWOU1ebrC-L/,,,,
625,SM,,Praia de Tucuns ( Armação dos Búzios),RJ,11/6/2021 0:00,11/13/2021,,,,,,,,https://www.instagram.com/p/CWPRuvPsf6F/,,,,
626,SM,"Geribá, Búzios, RJ",Praia do Geribá,RJ,11/13/2021 0:00,11/16/2021,1,,,,,,,https://www.instagram.com/p/CWVi1JXlihe/,,,,
627,SM,,Arrail do Cabo,RJ,11/14/2021 0:00,11/21/2021,,,,touching/ holding the jellyfish,,F,,https://www.instagram.com/p/CWi4cmirekk/,,,,
628,SM,"Praia De Canasvieiras, Florianopolis, Brasil",,SC,,11/15/2021,,,,,,,,https://www.instagram.com/p/CWT05gFv5sF/,,,,
629,SM,,Prainha em Arraial do Cabo,RJ,11/15/2021 0:00,11/24/2021,1,,,1 accident,,M,feet,https://www.instagram.com/p/CWqarzar5Ne/,,,,
630,SM,,praia do florestinha em Tamoios,RJ,,11/16/2021,muitos,,,,,,,https://www.instagram.com/p/CWVi1JXlihe/,,,,
631,SM,"Arraial D'Ajuda, Porto Seguro-BA",,BA,,11/16/2021,,10 cm,,touching/ holding the jellyfish/ 1 accident,,M,,https://www.instagram.com/p/CWVk3BwFFpP/,,,,
632,SM,Praia De Ubatuba - São Francisco Do Sul - SC,,SC,,11/16/2021,,,,,,,,https://www.instagram.com/p/CWV96J_LrNz/,,,,
633,SM,Península Do Maraú - Bahia,,BA,,11/16/2021,,,,,,,,https://www.instagram.com/p/CWVIC1BrQ5O/,,,,
634,SM,"Campeche, Santa Catarina, Brazil",,SC,,11/19/2021,,,,,,,,https://www.instagram.com/p/CWdseqpD-39/,,,,
635,SM,Serra Grande BA Brasil o paraíso é aqui,,BA,,11/20/2021,10+,,,,,,,https://www.instagram.com/p/CWgzS61Lu2g/,,,,
636,SM,"Ponta Negra, Natal",,RN,,11/20/2021,,,,,,,,https://www.instagram.com/p/CWhYTj_rriG/,,,,
637,SM,,"Praia do Pontal, Cabo Frio",RJ,11/20/2021 0:00,11/21/2021,,,,,,,,https://www.instagram.com/p/CWi4cmirekk/,,,,
638,SM,,"Bairro Maracanã, Praia Grande",SP,11/21/2021 0:00,11/25/2021,1,,,,,,,https://www.instagram.com/p/CWtXH1KlcMN/,,,,
639,SM,,"Praia do Peró, em Cabo Frio",RJ,11/21/2021 0:00,11/21/2021,5,,,,,,,https://www.instagram.com/p/CWi4cmirekk/,,,,
640,SM,,Praia de Manguinhos,RJ,11/23/2021 0:00,11/24/2021,praiacheia,,,,,,,https://www.instagram.com/p/CWqarzar5Ne/,,,,
641,SM,Praia De Ubatuba - São Francisco Do Sul - SC,,SC,,11/23/2021,,,,,,,,https://www.instagram.com/p/CWn1mt7LvJx/,,,,
642,SM,,Praia da Tartaruga,RJ,11/23/2021 0:00,11/24/2021,1,,,,,,,https://www.instagram.com/p/CWqarzar5Ne/,,,,
643,SM,Praia Azeda e Azedinha,,RJ,,11/24/2021,1,,,,,,,https://www.instagram.com/p/CWqarzar5Ne/,,,,
644,SM,Canto do Forte/Vista Mar,,SP,,11/25/2021,,,,2 accidents,,,,https://www.instagram.com/p/CWsfrjisWjl/,,,,
645,SM,Praia Grande,"Praia Canto do Forte, Baixada Santista",SP,11/25/2021 0:00,11/25/2021,muitas,,Scavenging by insects,,,,,https://www.instagram.com/p/CWtXH1KlcMN/,,,,
646,SM,,"Praia do Guaraú, em Peruíbe",SP,11/26/2021 0:00,11/25/2021,várias,,,,,,,https://www.instagram.com/p/CWtXH1KlcMN/,,,,
647,SM,Praia Da Azedinha,,RJ,,11/26/2021,,,,,,,,https://www.instagram.com/p/CWvUUjnD1tn/,,,,
648,SM,Peruíbe,Peruíbe,SP,,11/26/2021,grandequantidade,,,,,,,https://www.instagram.com/p/CWwlHHYgXfV/,,,,
649,SM,Porto De Galinhas Pernambuco Brasil,,PE,,11/27/2021,,,,,,,,https://www.instagram.com/p/CWyplB8pgJh/,,,,
650,SM,Peruíbe,Santos,SP,,11/27/2021,grandevolume,,,,,,,https://www.instagram.com/p/CWzV1XGAc0E/,,,,
651,SM,,Praia do Cassino,RS,11/27/2021 0:00,11/27/2021,,,,,,,,https://www.instagram.com/p/CWyy1SFL1wc/?hl=pt-br,,,,
652,SM,,Praia Grande/SP,,,11/28/2021,,,,,,,,https://www.instagram.com/p/CW18lqLNhmi/,,,,
653,SM,Canto do Forte - Praia Grande - SP,,SP,,11/28/2021,,,,,,,,https://www.instagram.com/p/CW1IWCmpox1/,,,,
654,SM,,Natal,RN,11/29/2021 0:00,11/29/2021,,,,1 accident,,F,leg,https://www.instagram.com/p/CW4LDMhsJ0r/,,,,
655,SM,,"Praia de Itaguaré, perto do montão de trigo",SP,11/29/2021 0:00,11/29/2021,1,,,,,,,https://www.instagram.com/p/CW4LDMhsJ0r/,,,,
656,SM,,Porto de Galinhas,PE,,11/29/2021,,,,,,,,https://www.instagram.com/p/CW4SHmXJjqd/,,,,
657,SM,Barra Do Una Juréia,Barra do Uma,SP,,11/29/2021,,,,,,,,https://www.instagram.com/p/CW3Plq3AbPa/,,,,
658,SM,Praia Grande,Bertioga 013,SP,11/29/2021 0:00,11/29/2021,algumas,,,,,,,https://www.instagram.com/p/CW4LDMhsJ0r/,,,,
659,SM,Porto Belo,,SC,11/29/2021 0:00,11/29/2021,,,,,,,,https://www.instagram.com/p/CW3vG8il4KK/,,,,
660,SM,,"Baraqueçaba, São Paulo",SP,12/1/2021 0:00,1/11/2022,,,,,,,,https://www.instagram.com/p/CYmQUxrpTqc/,,,,
661,SM,,Guarujá/SP,SP,12/1/2021 0:00,1/26/2022,,,,,,,,https://www.instagram.com/p/CZMLrc7u86K/,,,,
662,SM,,"Caiçara, Praia Grande, São Paulo",SP,12/2/2021 0:00,12/2/2021,,,,,,,,https://www.instagram.com/p/CW_vy01PnJq/,,,,
663,SM,Pontal do Paraná,,PR,,12/3/2021,,,,,,,,https://www.instagram.com/p/CXC3dIvL4JM/,,,,
664,SM,"Ingleses Norte, Santa Catarina",,SC,,12/5/2021,,,,,,,,https://www.instagram.com/p/CXHFm-LLlFu/,,,,
665,SM,,"Praia do Peró, em Cabo Frio",RJ,12/5/2021 0:00,12/5/2021,1,,,,,,,https://www.instagram.com/p/CXGnyz6gbEY/,,,,
666,SM,PRAINHA - SFS,,SC,,12/6/2021,2,,,,,,,https://www.instagram.com/p/CXI_GBhr4jj/,,,,
667,SM,,Peruibe SP,SP,12/7/2021 0:00,12/7/2021,aosmontes,,,,,,,https://www.instagram.com/p/CXM-73TOYyQ/,,,,
668,SM,Praia Das Fontes-Beberibe-Ce,,CE,21-Dec,12/8/2021,,,,,,,,https://www.instagram.com/p/CXOqxw6L4dZ/,,,,
669,SM,,"Praia de Ipanema, PR",PR,,12/8/2021,2,,,,,,,https://www.instagram.com/p/CXPp33sFjPN/,,,,
670,SM,Praia De Gravatá - Navegantes S.c,,SC,12/8/2021 0:00,12/9/2021,20+,,,touching/ holding the jellyfish/ returned to the sea,,M,,https://www.instagram.com/p/CXQ7I4lLltK/,,,,
671,SM,Guaratuba - Litoral Do Paraná,"Trecho da ponta da pedra ao restaurante oceano, praia Central",PR,12/8/2021 0:00,12/9/2021,18,,,,,,,https://www.instagram.com/p/CXQxEfpLfUi/,,,,
672,SM,Maragogi - Alagoas - Caribe Brasileiro,,AL,,12/9/2021,,,,,,,,https://www.instagram.com/p/CXRRk2LuhHV/,,,,
673,SM,Guaratuba - Litoral Do Paraná,"Trecho da ponta da pedra ao restaurante oceano, praia Central",PR,12/9/2021 0:00,12/9/2021,14,,,,,,,https://www.instagram.com/p/CXQxEfpLfUi/,,,,
674,SM,Pico Da Cruz - Rio Tavares,,SC,,12/10/2021,todapraia,,,,,,,https://www.instagram.com/p/CXTkZH0LxZ6/,,,,
675,SM,,Barrinha/Garopaba,SC,12/10/2021 0:00,12/10/2021,praiainfestada,,,,,,,https://www.instagram.com/p/CXUgamXgpbK/,,,,
676,SM,Floripa - Ilha da Magia,,SC,,12/10/2021,,,,,,,,https://www.instagram.com/p/CXUexbErJ_L/,,,,
677,SM,Praia De Boa Viagem Recife Pernambuco,,PE,,12/10/2021,1,,,,,,,https://www.instagram.com/p/CXTfkR-jP0c/,,,,
678,SM,Praia do Cabo Branco,,PB,,12/11/2021,,3-4 cm,,touching/ holding the jellyfish,,F,,https://www.instagram.com/p/CXWw8-tvQ2W/,,,,
679,SM,Praia de Cumbuco,,SP,,12/11/2021,,,,,,,,https://www.instagram.com/p/CXVqv3qOnGL/,,,,
680,SM,Atlântida Sul,Litoral gaúcho,RS,,12/12/2021,areiarepleta,,,,,,,https://www.instagram.com/p/CXY3K7FF0eW/,,,,
681,SM,Peruíbe Litoral Sul,,SP,12/12/2021 0:00,12/12/2021,1,,,,,,,https://www.instagram.com/p/CXXhrS9LSct/,,,,
682,SM,Praia do Sargi,,BA,,12/12/2021,,,,,,,,https://www.instagram.com/p/CXYdxVKOlKB/,,,,
683,SM,Guaratuba - Litoral Do Paraná,,PR,,12/13/2021,,,,,,,,https://www.instagram.com/p/CXbtbwvPiQ2/,,,,
684,SM,"Ingleses Norte, Santa Catarina",,SC,,12/14/2021,,,,,,,,https://www.instagram.com/p/CXeWqzevU2p/,,,,
685,SM,Imbituba / Sc,,SC,,12/14/2021,algumas,,,,,,,https://www.instagram.com/p/CXdtB7rrc37/,,,,
686,SM,,Majorlandia,CE,,12/17/2021,,,,,,,,https://www.instagram.com/p/CXlWMN7uNAC/,,,,
687,SM,Rio Grande (Rio Grande do Sul),,RS,,12/17/2021,,,,,,,,https://www.instagram.com/p/CXl0a2RrsUf/,,,,
688,SM,"Cotovelo, Rio Grande Do Norte, Brazil",,RN,,12/18/2021,,,,,,,,https://www.instagram.com/p/CXoRIJnr09e/,,,,
689,SM,Porto De Galinhas Pernambuco Brasil,,PE,12/19/2021 0:00,12/19/2021,1,,,,,,,https://www.instagram.com/p/CXqm8a4LN3w/,,,,
690,SM,Praia de Camurupim,,RN,,12/19/2021,,,,,,,,https://www.instagram.com/p/CXrhH7tPkyK/,,,,
691,SM,Ribanceira,Imbituba,SC,,12/19/2021,várias,,,,,,,https://www.instagram.com/p/CXqwTTlrPfJ/,,,,
692,SM,,Jacuma,PB,,12/19/2021,várias,,,,,,,https://www.instagram.com/p/CXrso4trV6z/,,,,
693,SM,"Tamandaré, Pernambuco, Brazil",,PE,,12/20/2021,,,,,,,,https://www.instagram.com/p/CXtlNbOrR7k/,,,,
694,SM,Guaratuba - Litoral Do Paraná,,PR,,12/21/2021,,,,,,,,https://www.instagram.com/p/CXxAcNFtTEC/,,,,
695,SM,Praia Do Sorocotuba Guarujá,,SP,,12/24/2021,,,,,,,,https://www.instagram.com/p/CX4cOoXJ_lx/,,,,
696,SM,Itanhaém,,SP,,12/24/2021,,,,,,,,https://www.instagram.com/p/CX4tRjEln82/,,,,
697,SM,Praia Itapeva - Torres - RS,Balneário Itapeva Norte,RS,,12/25/2021,,,,,,,,https://www.instagram.com/p/CX7FN2QFvBj/,,,,
698,SM,Ilha Comprida,,SP,,12/25/2021,,,,,,,,https://www.instagram.com/p/CX7PYKQgYXQ/,,,,
699,SM,Fleicheiras,,CE,,12/26/2021,,,,,,,,https://www.instagram.com/p/CX9NbXrFj17/,,,,
700,SM,Santos City 013,,SP,12/25/2021 0:00,12/26/2021,várias,,,,,,,https://www.instagram.com/p/CX8bjjxO76s/,,,,
701,SM,Praia de Cumbuco,,CE,,12/26/2021,,,,,,,,https://www.instagram.com/p/CX8Yd4mrvy-/,,,,
702,SM,,Xangrila,RS,,12/27/2021,,,,,,,,https://www.instagram.com/p/CYAOJJnrdHm/,,,,
703,SM,,João Pessoa,PB,12/27/2021 0:00,12/27/2021,1,,,,,,,https://www.instagram.com/p/CYANE0OJ1Tl/,,,,
704,SM,Praia do Cassino - Rio Grande / RS,,RS,,12/27/2021,,,,,,,,https://www.instagram.com/p/CYAVgsXM9JV/,,,,
705,SM,Ilha Comprida,,SP,,12/27/2021,,,,,,,,https://www.instagram.com/p/CYAeS12sun1/,,,,
706,SM,,Campo Bom- Jaguaruna/ SC,SC,12/28/2021 0:00,12/28/2021,4,,,,,,,https://www.instagram.com/p/CYCvkgmPDXV/?hl=pt-br,,,,
707,SM,,"Praia do Cotovelo, Natal",RN,,12/29/2021,algumas,,,,,,,https://www.instagram.com/p/CYWYzAaryEn/,,,,
708,SM,Praia do Cabo Branco,,PB,,12/29/2021,,,,,,,,https://www.instagram.com/p/CYEbrSngEj2/,,,,
709,SM,Praia Do Itaóca - Mongaguá,,SP,12/29/2021 0:00,12/29/2021,,,,,,,,https://www.instagram.com/p/CYFWa94vxZ1/,,,,
710,SM,,Praia Central de BC,SC,,12/30/2021,,,,,,,,https://www.instagram.com/p/CYHCRcjFdo6/?hl=pt-br,,,,
711,SM,,Praia de Campina,PB,,12/30/2021,,,,,,,,https://www.instagram.com/p/CYHvViJvRAk/,,,,
712,SM,Balneário Camboriú,,SC,,12/30/2021,,,,,,,,https://www.instagram.com/p/CYHFe6GLcEd/,,,,
713,SM,Praia De Santo Antonio - Diogo - Bahi,,BA,,12/30/2021,,,,,,,,https://www.instagram.com/p/CYH_W8EopSW/,,,,
714,SM,Candeias,Candeias beach,PE,,12/31/2021,,,,,,,,https://www.instagram.com/p/CYJIbtkOuCY/,,,,
715,SM,Praia De Barreta,,RN,,12/31/2021,,,,,,,,https://www.instagram.com/p/CYJSYp2uBc1/,,,,
716,SM,João Pessoa,,PB,,12/31/2021,3,,,,,,,https://www.instagram.com/p/CYJWxPhOU1t/,,,,
717,SM,Praia do Sonho Verde,"Paripueira, Maceió",AL,,1/1/2022,,,,,,,,https://www.instagram.com/p/CYMS5QrLRBM/,,,,
718,SM,Brasilia Teimosa,"Porto Terra Nova, Praia do Pina",PB,1/2/2022 0:00,1/3/2022,muitas,,,,,,,https://www.instagram.com/p/CYRc40GrS7m/,,,,
719,SM,,Praia de Boa Viagem,PE,1/2/2022 0:00,1/3/2022,muitas,,,,,,,https://www.instagram.com/p/CYRc40GrS7m/,,,,
720,SM,,"Canto do Forte, Praia Grande",SP,1/3/2022 0:00,1/4/2022,1,,,,,,,https://www.instagram.com/p/CYTr-VRBCJO/,,,,
721,SM,"Praia dos Ingleses, Florianópolis, Santa",,SC,1/4/2022 0:00,1/4/2022,,,,,,,,https://www.instagram.com/p/CYU13LWLQM5/,,,,
722,SM,"Itanhaém, São Paulo, Brazil",,SP,,1/4/2022,,,,,,,,https://www.instagram.com/p/CYUzamXPdW0/,,,,
723,SM,Praia Dos Artistas Natal RN,,RN,,1/4/2022,,,,,,,,https://www.instagram.com/p/CYSxaL6spvx/,,,,
724,SM,,"Praia das Minas, Pipa",RN,,1/4/2022,2,,,,,,,https://www.instagram.com/p/CYVBUvzLvMd/,,,,
725,SM,,"Praia do Pirangi, Natal",RN,,1/4/2022,1,,,,,,,https://www.instagram.com/p/CYWYzAaryEn/,,,,
726,SM,Balneário Piçarras,,SC,,1/4/2022,,,,,,,,https://www.instagram.com/p/CYS2qdbt24a/,,,,
727,SM,,Maracajaú,RN,,1/5/2022,,,,touching/ holding the jellyfish/ returned to the sea,,F,,https://www.instagram.com/p/CYXt-01rS36/,,,,
728,SM,Cabo Branco,,PB,,1/5/2022,,,,,,,,https://www.instagram.com/p/CYWokaXrlaO/,,,,
729,SM,Praia De Cambury Litoral Norte De São,Camburi/SP,SP,1/6/2022 0:00,1/7/2022,algumas,,Scavenging by insects,,,,,https://www.instagram.com/p/CZMLrc7u86KI/,,,,
730,SM,,Praia de Maresias,SP,1/6/2022 0:00,1/7/2022,1,,,,,,,https://www.instagram.com/p/CYcu4a1LvLb/,,,,
731,SM,Natal,,RN,,1/7/2022,,,,,,,,https://www.instagram.com/p/CYcaUezpExW/,,,,
732,SM,Iguape / Ilha Comprida - SP,,SP,1/7/2022 0:00,1/7/2022,2,,,,,,,https://www.instagram.com/p/CYckdkmMEfv/,,,,
733,SM,,Praia de Barequeçaba em São Sebastião,SP,1/7/2022 0:00,1/7/2022,,,,,,,,https://www.instagram.com/p/CYcu4a1LvLb/,,,,
734,SM,Santos,Proximidades do canal 2 ,SP,1/7/2022 0:00,1/7/2022,10+,,,,,,,https://www.instagram.com/p/CYc1lHNAbZD/,,,,
735,SM,Praia Capricornio Massagacu,,SP,,1/8/2022,2,,,,,,,https://www.instagram.com/p/CYexFfxvJpj/,,,,
736,SM,Praia do Moçambique,,SC,,1/8/2022,,,,,,,,https://www.instagram.com/p/CYfYWXGsYho/,,,,
737,SM,,Massarandupió,BA,,1/8/2022,,,,,,,,https://www.instagram.com/p/CYfEXwoLHnD/,,,,
738,SM,,Itanhaém,SP,,1/8/2022,2,,,,,,,https://www.instagram.com/p/CYe94qXrYdG/,,,,
739,SM,Sao Sebastião - litoral SP,,SP,,1/8/2022,,,,,,,,https://www.instagram.com/p/CYe9QHbJeei/,,,,
740,SM,"Curumim, Rio Grande do Sul",Praia de Curumim,RS,,1/8/2022,,,,,,,,https://www.instagram.com/p/CYe7h4Cln-H/,,,,
741,SM,,Recife,PE,,1/9/2022,,,,,,,,https://www.instagram.com/p/CYgfi9puTa2/,,,,
742,SM,,Praia do Moçambique,SC,1/1/2022 0:00,1/9/2022,,,,,,,,https://www.instagram.com/p/CYg3H7wr64d/,,,,
743,SM,São Sebastião litoral norte,,SP,,1/11/2022,várias,,,,,,,https://www.instagram.com/p/CYmQUxrpTqc/,,,,
744,SM,,"Ilha Grande, São Paulo",SP,,1/11/2022,várias,,,,,,,https://www.instagram.com/p/CYmQUxrpTqc/,,,,
745,SM,"Fortaleza, Brasil",,CE,,1/11/2022,,,,,,,,https://www.instagram.com/p/CYmKDZirpol/,,,,
746,SM,Ilha Do Mel- Pontal Do Sul,,PR,,1/12/2022,,,,,,,,https://www.instagram.com/p/CYoo5H6OGjp/,,,,
747,SM,Formosa Baia,Baía Formosa,RN,,1/12/2022,,10-15 cm,,,,,,https://www.instagram.com/p/CYpRguSP7jF/,,,,
748,SM,,Peruibe SP,SP,,1/12/2022,2,,,,,,,https://www.instagram.com/p/CYnTyoBNBJM/,,,,
749,SM,"Redinha, Rio Grande Do Norte, Brazil",,RN,,1/14/2022,,,,,,,,https://www.instagram.com/p/CYsrQG_s9Nn/,,,,
750,SM,Praia Do L,,PE,,1/13/2022,,,,,,,,https://www.instagram.com/p/CYrXiMprurK/,,,,
751,SM,,"Praia Jatiuca, Maceió, Alagoas",AL,,1/15/2022,,,,,,,,https://www.instagram.com/p/CYwxLhlJSE9/,,,,
752,SM,,"Praia do Moçambique, Florianópolis",SC,,1/14/2022,,,,,,,,https://www.instagram.com/p/CYttt01h6Av/?hl=pt-br,,,,
753,SM,,"Prainha, Caraguatatuba",SP,1/16/2022 0:00,1/17/2022,,,,10 accidents,,,,https://www.instagram.com/p/CY2NLfjAIW3/,,,,
754,SM,Porto de Galinhas,,PE,,1/17/2022,,,,,,,,https://www.instagram.com/p/CY1TiGpuCfM/,,,,
755,SM,Cupe Beach Living,,PE,,1/18/2022,,,,,,,,https://www.instagram.com/p/CY5MaUOOenw/,,,,
756,SM,Ilha Do Mel- Pontal Do Sul,,PR,,1/18/2022,,,,,,,,https://www.instagram.com/p/CY5G1EDr20U/,,,,
757,SM,Ilhéus,,BA,,1/18/2022,,,,,,,,https://www.instagram.com/p/CY5EN4-stH8/,,,,
758,SM,Florianópolis,Lagoinha do Leste,SC,,1/19/2022,várias,,,,,,,https://www.instagram.com/p/CY6npU9Lqcc/,,,,
759,SM,,"Cassino, Rio Grande",RS,,1/19/2022,cheio,,,,,,,https://www.instagram.com/p/CY6npU9Lqcc/,,,,
760,SM,,Itanhaém,SP,,1/21/2022,,,,,,,,https://www.instagram.com/p/CZA-SGTOEO4/,,,,
761,SM,,"Trindade, RJ",RJ,,1/21/2022,37,5 cm,,,,,,https://www.instagram.com/p/CZARBBjFz3t/,,,,
762,SM,Praia do Moçambique,Florianópolis,SC,,1/22/2022,,,,,,,,https://www.instagram.com/p/CZDOU4OLGYZ/,,,,
763,SM,,"Praia de Pitangueiras, São Sebastião, São Paulo",SP,1/22/2022 0:00,1/28/2022,,,,1 accident,,,,https://www.instagram.com/p/CZSMRHZOR-0/,,,,
764,SM,,Pipa,RN,,1/24/2022,,,,,,,,https://www.instagram.com/p/CZHTfamrKEK/,,,,
